##File Type: Far field
##File Format: 5
##Source: dipole
##Date: 2019-03-14 10:59:10
** File exported by POSTFEKO version 2018-319328 (x64)

#Configuration Name: StandardConfiguration1
#Request Name: FarField1
#Frequency: 8.66000000E+08
#Coordinate System: Spherical
#No. of Theta Samples: 73
#No. of Phi Samples: 37
#Result Type: Gain
#No. of Header Lines: 1
                 "Theta"           "Phi"             "Re(Etheta)"      "Im(Etheta)"      "Re(Ephi)"        "Im(Ephi)"        "Gain(Theta)"     "Gain(Phi)"       "Gain(Total)"     
                   7.50000000E+01    1.65000000E+02    3.32530874E-01    5.62384139E-01   -3.46944695E-18   -6.93889390E-18    1.73120270E+00   -3.36776673E+02    1.73120270E+00   
                   8.00000000E+01    1.65000000E+02    3.42389540E-01    5.78540667E-01    0.00000000E+00    0.00000000E+00    1.97922920E+00   -1.00000000E+03    1.97922920E+00   
                   8.50000000E+01    1.65000000E+02    3.48440129E-01    5.88445077E-01   -8.67361738E-19   -1.73472348E-18    2.12789298E+00   -3.48817872E+02    2.12789298E+00   
                   9.00000000E+01    1.65000000E+02    3.50480237E-01    5.91782260E-01    0.00000000E+00   -1.54074396E-33    2.17742524E+00   -6.50816968E+02    2.17742524E+00   
                   9.50000000E+01    1.65000000E+02    3.48440627E-01    5.88444496E-01    0.00000000E+00    0.00000000E+00    2.12788985E+00   -1.00000000E+03    2.12788985E+00   
                   1.00000000E+02    1.65000000E+02    3.42390512E-01    5.78539530E-01    0.00000000E+00    3.46944695E-18    1.97922296E+00   -3.43766373E+02    1.97922296E+00   
                   1.05000000E+02    1.65000000E+02    3.32532275E-01    5.62382498E-01    3.46944695E-18    6.93889390E-18    1.73119340E+00   -3.36776673E+02    1.73119340E+00   
                   1.10000000E+02    1.65000000E+02    3.19186202E-01    5.40472587E-01    0.00000000E+00    0.00000000E+00    1.38327929E+00   -1.00000000E+03    1.38327929E+00   
                   1.15000000E+02    1.65000000E+02    3.02766914E-01    5.13456996E-01   -6.93889390E-18    0.00000000E+00    9.34446433E-01   -3.37745773E+02    9.34446433E-01   
                   1.20000000E+02    1.65000000E+02    2.83754017E-01    4.82085974E-01    0.00000000E+00    0.00000000E+00    3.82800381E-01   -1.00000000E+03    3.82800381E-01   
                   1.25000000E+02    1.65000000E+02    2.62659928E-01    4.47163476E-01    0.00000000E+00    1.38777878E-17   -2.74936240E-01   -3.31725173E+02   -2.74936240E-01   
                   1.30000000E+02    1.65000000E+02    2.39997917E-01    4.09498025E-01    0.00000000E+00    1.38777878E-17   -1.04420414E+00   -3.31725173E+02   -1.04420414E+00   
                   1.35000000E+02    1.65000000E+02    2.16253055E-01    3.69857913E-01    6.93889390E-18    0.00000000E+00   -1.93379101E+00   -3.37745773E+02   -1.93379101E+00   
                   1.40000000E+02    1.65000000E+02    1.91858173E-01    3.28933954E-01    6.93889390E-18    0.00000000E+00   -2.95768484E+00   -3.37745773E+02   -2.95768484E+00   
                   1.45000000E+02    1.65000000E+02    1.67176146E-01    2.87311845E-01    0.00000000E+00    0.00000000E+00   -4.13811365E+00   -1.00000000E+03   -4.13811365E+00   
                   1.50000000E+02    1.65000000E+02    1.42489060E-01    2.45455027E-01    0.00000000E+00    6.93889390E-18   -5.51085196E+00   -3.37745773E+02   -5.51085196E+00   
                   1.55000000E+02    1.65000000E+02    1.17994122E-01    2.03697868E-01    3.46944695E-18    6.93889390E-18   -7.13527025E+00   -3.36776673E+02   -7.13527025E+00   
                   1.60000000E+02    1.65000000E+02    9.38056332E-02    1.62248206E-01    0.00000000E+00    0.00000000E+00   -9.11554078E+00   -1.00000000E+03   -9.11554078E+00   
                   1.65000000E+02    1.65000000E+02    6.99620687E-02    1.21197805E-01   -3.46944695E-18    0.00000000E+00   -1.16526526E+01   -3.43766373E+02   -1.16526526E+01   
                   1.70000000E+02    1.65000000E+02    4.64371363E-02    8.05390450E-02    1.73472348E-18    3.46944695E-18   -1.52049600E+01   -3.42797272E+02   -1.52049600E+01   
                   1.75000000E+02    1.65000000E+02    2.31537542E-02    4.01862222E-02    8.67361738E-19    1.73472348E-18   -2.12451154E+01   -3.48817872E+02   -2.12451154E+01   
                   1.80000000E+02    1.65000000E+02    3.24614777E-17    5.63547588E-17    0.00000000E+00    0.00000000E+00   -3.18308578E+02   -1.00000000E+03   -3.18308578E+02   
                  -1.80000000E+02    1.70000000E+02   -3.24614777E-17   -5.63547588E-17    0.00000000E+00    1.54074396E-33   -3.18308578E+02   -6.50816968E+02   -3.18308578E+02   
                  -1.75000000E+02    1.70000000E+02   -2.31537486E-02   -4.01862248E-02    0.00000000E+00   -8.67361738E-19   -2.12451155E+01   -3.55807572E+02   -2.12451155E+01   
                  -1.70000000E+02    1.70000000E+02   -4.64371175E-02   -8.05390531E-02   -1.73472348E-18   -3.46944695E-18   -1.52049602E+01   -3.42797272E+02   -1.52049602E+01   
                  -1.65000000E+02    1.70000000E+02   -6.99620383E-02   -1.21197817E-01   -1.73472348E-18    3.46944695E-18   -1.16526528E+01   -3.42797272E+02   -1.16526528E+01   
                  -1.60000000E+02    1.70000000E+02   -9.38056014E-02   -1.62248217E-01    1.73472348E-18    3.46944695E-18   -9.11554108E+00   -3.42797272E+02   -9.11554108E+00   
                  -1.55000000E+02    1.70000000E+02   -1.17994102E-01   -2.03697872E-01    0.00000000E+00   -6.93889390E-18   -7.13527048E+00   -3.37745773E+02   -7.13527048E+00   
                  -1.50000000E+02    1.70000000E+02   -1.42489059E-01   -2.45455024E-01    0.00000000E+00    0.00000000E+00   -5.51085208E+00   -1.00000000E+03   -5.51085208E+00   
                  -1.45000000E+02    1.70000000E+02   -1.67176161E-01   -2.87311836E-01    3.46944695E-18    0.00000000E+00   -4.13811366E+00   -3.43766373E+02   -4.13811366E+00   
                  -1.40000000E+02    1.70000000E+02   -1.91858195E-01   -3.28933946E-01    0.00000000E+00   -6.93889390E-18   -2.95768475E+00   -3.37745773E+02   -2.95768475E+00   
                  -1.35000000E+02    1.70000000E+02   -2.16253072E-01   -3.69857913E-01    0.00000000E+00    1.38777878E-17   -1.93379085E+00   -3.31725173E+02   -1.93379085E+00   
                  -1.30000000E+02    1.70000000E+02   -2.39997924E-01   -4.09498036E-01    0.00000000E+00    0.00000000E+00   -1.04420389E+00   -1.00000000E+03   -1.04420389E+00   
                  -1.25000000E+02    1.70000000E+02   -2.62659931E-01   -4.47163500E-01    3.46944695E-18   -6.93889390E-18   -2.74935878E-01   -3.36776673E+02   -2.74935878E-01   
                  -1.20000000E+02    1.70000000E+02   -2.83754028E-01   -4.82086009E-01    0.00000000E+00    6.93889390E-18    3.82800936E-01   -3.37745773E+02    3.82800936E-01   
                  -1.15000000E+02    1.70000000E+02   -3.02766950E-01   -5.13457041E-01   -3.46944695E-18    0.00000000E+00    9.34447258E-01   -3.43766373E+02    9.34447258E-01   
                  -1.10000000E+02    1.70000000E+02   -3.19186273E-01   -5.40472641E-01   -3.46944695E-18    6.93889390E-18    1.38328043E+00   -3.36776673E+02    1.38328043E+00   
                  -1.05000000E+02    1.70000000E+02   -3.32532385E-01   -5.62382562E-01    1.73472348E-18   -3.46944695E-18    1.73119487E+00   -3.42797272E+02    1.73119487E+00   
                  -1.00000000E+02    1.70000000E+02   -3.42390655E-01   -5.78539604E-01    1.73472348E-18    3.46944695E-18    1.97922473E+00   -3.42797272E+02    1.97922473E+00   
                  -9.50000000E+01    1.70000000E+02   -3.48440791E-01   -5.88444577E-01    0.00000000E+00    1.73472348E-18    2.12789181E+00   -3.49786973E+02    2.12789181E+00   
                  -9.00000000E+01    1.70000000E+02   -3.50480409E-01   -5.91782344E-01    0.00000000E+00    1.54074396E-33    2.17742727E+00   -6.50816968E+02    2.17742727E+00   
                  -8.50000000E+01    1.70000000E+02   -3.48440293E-01   -5.88445159E-01   -1.73472348E-18    0.00000000E+00    2.12789494E+00   -3.49786973E+02    2.12789494E+00   
                  -8.00000000E+01    1.70000000E+02   -3.42389683E-01   -5.78540741E-01    0.00000000E+00    3.46944695E-18    1.97923096E+00   -3.43766373E+02    1.97923096E+00   
                  -7.50000000E+01    1.70000000E+02   -3.32530984E-01   -5.62384203E-01    1.73472348E-18    3.46944695E-18    1.73120418E+00   -3.42797272E+02    1.73120418E+00   
                  -7.00000000E+01    1.70000000E+02   -3.19184508E-01   -5.40474717E-01    0.00000000E+00   -6.93889390E-18    1.38329274E+00   -3.37745773E+02    1.38329274E+00   
                  -6.50000000E+01    1.70000000E+02   -3.02764897E-01   -5.13459465E-01    3.46944695E-18    0.00000000E+00    9.34462489E-01   -3.43766373E+02    9.34462489E-01   
                  -6.00000000E+01    1.70000000E+02   -2.83751774E-01   -4.82088685E-01   -3.46944695E-18    0.00000000E+00    3.82818986E-01   -3.43766373E+02    3.82818986E-01   
                  -5.50000000E+01    1.70000000E+02   -2.62657563E-01   -4.47166327E-01    0.00000000E+00    0.00000000E+00   -2.74915133E-01   -1.00000000E+03   -2.74915133E-01   
                  -5.00000000E+01    1.70000000E+02   -2.39995528E-01   -4.09500916E-01    0.00000000E+00    0.00000000E+00   -1.04418060E+00   -1.00000000E+03   -1.04418060E+00   
                  -4.50000000E+01    1.70000000E+02   -2.16250728E-01   -3.69860750E-01    0.00000000E+00   -6.93889390E-18   -1.93376517E+00   -3.37745773E+02   -1.93376517E+00   
                  -4.00000000E+01    1.70000000E+02   -1.91855972E-01   -3.28936657E-01    0.00000000E+00   -6.93889390E-18   -2.95765687E+00   -3.37745773E+02   -2.95765687E+00   
                  -3.50000000E+01    1.70000000E+02   -1.67174118E-01   -2.87314348E-01    0.00000000E+00    0.00000000E+00   -4.13808378E+00   -1.00000000E+03   -4.13808378E+00   
                  -3.00000000E+01    1.70000000E+02   -1.42487242E-01   -2.45457274E-01   -3.46944695E-18    0.00000000E+00   -5.51082043E+00   -3.43766373E+02   -5.51082043E+00   
                  -2.50000000E+01    1.70000000E+02   -1.17992546E-01   -2.03699813E-01    3.46944695E-18    6.93889390E-18   -7.13523729E+00   -3.36776673E+02   -7.13523729E+00   
                  -2.00000000E+01    1.70000000E+02   -9.38043335E-02   -1.62249809E-01   -1.73472348E-18    0.00000000E+00   -9.11550662E+00   -3.49786973E+02   -9.11550662E+00   
                  -1.50000000E+01    1.70000000E+02   -6.99610752E-02   -1.21199033E-01    3.46944695E-18    0.00000000E+00   -1.16526174E+01   -3.43766373E+02   -1.16526174E+01   
                  -1.00000000E+01    1.70000000E+02   -4.64364702E-02   -8.05398736E-02    1.73472348E-18    0.00000000E+00   -1.52049240E+01   -3.49786973E+02   -1.52049240E+01   
                  -5.00000000E+00    1.70000000E+02   -2.31534235E-02   -4.01866380E-02    8.67361738E-19    8.67361738E-19   -2.12450789E+01   -3.52797272E+02   -2.12450789E+01   
                   0.00000000E+00    1.70000000E+02    0.00000000E+00    0.00000000E+00    0.00000000E+00    0.00000000E+00   -1.00000000E+03   -1.00000000E+03   -1.00000000E+03   
                   5.00000000E+00    1.70000000E+02    2.31534294E-02    4.01866351E-02   -8.67361738E-19    0.00000000E+00   -2.12450788E+01   -3.55807572E+02   -2.12450788E+01   
                   1.00000000E+01    1.70000000E+02    4.64364897E-02    8.05398642E-02    0.00000000E+00   -3.46944695E-18   -1.52049238E+01   -3.43766373E+02   -1.52049238E+01   
                   1.50000000E+01    1.70000000E+02    6.99611059E-02    1.21199019E-01   -1.73472348E-18   -3.46944695E-18   -1.16526172E+01   -3.42797272E+02   -1.16526172E+01   
                   2.00000000E+01    1.70000000E+02    9.38043640E-02    1.62249795E-01    0.00000000E+00    0.00000000E+00   -9.11550649E+00   -1.00000000E+03   -9.11550649E+00   
                   2.50000000E+01    1.70000000E+02    1.17992564E-01    2.03699805E-01    0.00000000E+00   -6.93889390E-18   -7.13523722E+00   -3.37745773E+02   -7.13523722E+00   
                   3.00000000E+01    1.70000000E+02    1.42487240E-01    2.45457276E-01    0.00000000E+00    0.00000000E+00   -5.51082042E+00   -1.00000000E+03   -5.51082042E+00   
                   3.50000000E+01    1.70000000E+02    1.67174100E-01    2.87314357E-01    3.46944695E-18    0.00000000E+00   -4.13808381E+00   -3.43766373E+02   -4.13808381E+00   
                   4.00000000E+01    1.70000000E+02    1.91855952E-01    3.28936667E-01    3.46944695E-18    6.93889390E-18   -2.95765691E+00   -3.36776673E+02   -2.95765691E+00   
                   4.50000000E+01    1.70000000E+02    2.16250719E-01    3.69860754E-01    0.00000000E+00    0.00000000E+00   -1.93376520E+00   -1.00000000E+03   -1.93376520E+00   
                   5.00000000E+01    1.70000000E+02    2.39995538E-01    4.09500910E-01    3.46944695E-18    6.93889390E-18   -1.04418060E+00   -3.36776673E+02   -1.04418060E+00   
                   5.50000000E+01    1.70000000E+02    2.62657588E-01    4.47166314E-01    0.00000000E+00    6.93889390E-18   -2.74915113E-01   -3.37745773E+02   -2.74915113E-01   
                   6.00000000E+01    1.70000000E+02    2.83751805E-01    4.82088669E-01    0.00000000E+00    0.00000000E+00    3.82819019E-01   -1.00000000E+03    3.82819019E-01   
                   6.50000000E+01    1.70000000E+02    3.02764923E-01    5.13459452E-01    0.00000000E+00    0.00000000E+00    9.34462520E-01   -1.00000000E+03    9.34462520E-01   
                   7.00000000E+01    1.70000000E+02    3.19184522E-01    5.40474710E-01    3.46944695E-18    0.00000000E+00    1.38329276E+00   -3.43766373E+02    1.38329276E+00   
                   7.50000000E+01    1.70000000E+02    3.32530987E-01    5.62384202E-01   -1.73472348E-18    0.00000000E+00    1.73120418E+00   -3.49786973E+02    1.73120418E+00   
                   8.00000000E+01    1.70000000E+02    3.42389678E-01    5.78540742E-01   -1.73472348E-18    0.00000000E+00    1.97923095E+00   -3.49786973E+02    1.97923095E+00   
                   8.50000000E+01    1.70000000E+02    3.48440285E-01    5.88445161E-01    8.67361738E-19    0.00000000E+00    2.12789492E+00   -3.55807572E+02    2.12789492E+00   
                   9.00000000E+01    1.70000000E+02    3.50480400E-01    5.91782347E-01   -7.70371978E-34   -7.70371978E-34    2.17742724E+00   -6.53827268E+02    2.17742724E+00   
                   9.50000000E+01    1.70000000E+02    3.48440783E-01    5.88444580E-01    0.00000000E+00   -1.73472348E-18    2.12789179E+00   -3.49786973E+02    2.12789179E+00   
                   1.00000000E+02    1.70000000E+02    3.42390650E-01    5.78539606E-01   -1.73472348E-18   -3.46944695E-18    1.97922472E+00   -3.42797272E+02    1.97922472E+00   
                   1.05000000E+02    1.70000000E+02    3.32532388E-01    5.62382560E-01    0.00000000E+00    3.46944695E-18    1.73119488E+00   -3.43766373E+02    1.73119488E+00   
                   1.10000000E+02    1.70000000E+02    3.19186288E-01    5.40472634E-01    0.00000000E+00    0.00000000E+00    1.38328045E+00   -1.00000000E+03    1.38328045E+00   
                   1.15000000E+02    1.70000000E+02    3.02766976E-01    5.13457028E-01    0.00000000E+00    6.93889390E-18    9.34447289E-01   -3.37745773E+02    9.34447289E-01   
                   1.20000000E+02    1.70000000E+02    2.83754060E-01    4.82085993E-01    3.46944695E-18    0.00000000E+00    3.82800969E-01   -3.43766373E+02    3.82800969E-01   
                   1.25000000E+02    1.70000000E+02    2.62659956E-01    4.47163487E-01    0.00000000E+00    6.93889390E-18   -2.74935857E-01   -3.37745773E+02   -2.74935857E-01   
                   1.30000000E+02    1.70000000E+02    2.39997933E-01    4.09498031E-01    0.00000000E+00    0.00000000E+00   -1.04420390E+00   -1.00000000E+03   -1.04420390E+00   
                   1.35000000E+02    1.70000000E+02    2.16253063E-01    3.69857916E-01   -3.46944695E-18   -6.93889390E-18   -1.93379088E+00   -3.36776673E+02   -1.93379088E+00   
                   1.40000000E+02    1.70000000E+02    1.91858174E-01    3.28933956E-01    0.00000000E+00    6.93889390E-18   -2.95768479E+00   -3.37745773E+02   -2.95768479E+00   
                   1.45000000E+02    1.70000000E+02    1.67176143E-01    2.87311845E-01    0.00000000E+00    0.00000000E+00   -4.13811368E+00   -1.00000000E+03   -4.13811368E+00   
                   1.50000000E+02    1.70000000E+02    1.42489056E-01    2.45455026E-01   -3.46944695E-18   -6.93889390E-18   -5.51085207E+00   -3.36776673E+02   -5.51085207E+00   
                   1.55000000E+02    1.70000000E+02    1.17994119E-01    2.03697865E-01    0.00000000E+00   -6.93889390E-18   -7.13527041E+00   -3.37745773E+02   -7.13527041E+00   
                   1.60000000E+02    1.70000000E+02    9.38056319E-02    1.62248203E-01   -3.46944695E-18    0.00000000E+00   -9.11554096E+00   -3.43766373E+02   -9.11554096E+00   
                   1.65000000E+02    1.70000000E+02    6.99620690E-02    1.21197803E-01    0.00000000E+00    0.00000000E+00   -1.16526527E+01   -1.00000000E+03   -1.16526527E+01   
                   1.70000000E+02    1.70000000E+02    4.64371370E-02    8.05390436E-02    0.00000000E+00    1.73472348E-18   -1.52049600E+01   -3.49786973E+02   -1.52049600E+01   
