##File Type: Far field
##File Format: 5
##Source: dipole
##Date: 2019-03-18 11:10:03
** File exported by POSTFEKO version 2018-319328 (x64)

#Configuration Name: StandardConfiguration1
#Request Name: FarField1
#Frequency: 8.66000000E+08
#Coordinate System: Spherical
#No. of Theta Samples: 73
#No. of Phi Samples: 37
#Result Type: Gain
#No. of Header Lines: 1
                 "Theta"           "Phi"             "Re(Etheta)"      "Im(Etheta)"      "Re(Ephi)"        "Im(Ephi)"        "Gain(Theta)"     "Gain(Phi)"       "Gain(Total)"     
                  -1.65000000E+02    1.45000000E+02   -1.93039200E-01   -3.26117379E-01   -2.85413787E-01   -4.82173550E-01   -2.99952890E+00    3.97059897E-01    2.03298866E+00   
                  -1.60000000E+02    1.45000000E+02   -1.86973198E-01   -3.15994814E-01   -2.84162495E-01   -4.80249981E-01   -3.27430182E+00    3.61446211E-01    1.92371867E+00   
                  -1.55000000E+02    1.45000000E+02   -1.79354768E-01   -3.03268221E-01   -2.82624907E-01   -4.77886112E-01   -3.63246911E+00    3.17481020E-01    1.78719605E+00   
                  -1.50000000E+02    1.45000000E+02   -1.70307101E-01   -2.88134647E-01   -2.80850592E-01   -4.75158027E-01   -4.07838611E+00    2.66465620E-01    1.62643108E+00   
                  -1.45000000E+02    1.45000000E+02   -1.59968261E-01   -2.70815614E-01   -2.78896152E-01   -4.72152614E-01   -4.61825625E+00    2.09917725E-01    1.44513462E+00   
                  -1.40000000E+02    1.45000000E+02   -1.48485204E-01   -2.51547881E-01   -2.76823166E-01   -4.68964442E-01   -5.26085580E+00    1.49529234E-01    1.24772453E+00   
                  -1.35000000E+02    1.45000000E+02   -1.36007914E-01   -2.30574367E-01   -2.74696039E-01   -4.65692498E-01   -6.01864649E+00    8.71178274E-02    1.03931816E+00   
                  -1.30000000E+02    1.45000000E+02   -1.22684032E-01   -2.08135793E-01   -2.72579859E-01   -4.62436913E-01   -6.90954083E+00    2.45735997E-02    8.25699876E-01   
                  -1.25000000E+02    1.45000000E+02   -1.08654312E-01   -1.84463560E-01   -2.70538379E-01   -4.59295831E-01   -7.95983606E+00   -3.61977295E-02    6.13249030E-01   
                  -1.20000000E+02    1.45000000E+02   -9.40491291E-02   -1.59774236E-01   -2.68632152E-01   -4.56362514E-01   -9.20939755E+00   -9.33332741E-02    4.08811293E-01   
                  -1.15000000E+02    1.45000000E+02   -7.89861804E-02   -1.34265872E-01   -2.66916899E-01   -4.53722793E-01   -1.07215705E+01   -1.45071278E-01    2.19496674E-01   
                  -1.10000000E+02    1.45000000E+02   -6.35694193E-02   -1.08116227E-01   -2.65442084E-01   -4.51452866E-01   -1.26042381E+01   -1.89807416E-01    5.23930331E-02   
                  -1.05000000E+02    1.45000000E+02   -4.78891978E-02   -8.14828490E-02   -2.64249729E-01   -4.49617486E-01   -1.50616870E+01   -2.26147231E-01   -8.58031075E-02   
                  -1.00000000E+02    1.45000000E+02   -3.20235167E-02   -5.45048611E-02   -2.63373461E-01   -4.48268504E-01   -1.85550126E+01   -2.52952805E-01   -1.89216392E-01   
                  -9.50000000E+01    1.45000000E+02   -1.60402299E-02   -2.73061980E-02   -2.62837786E-01   -4.47443748E-01   -2.45589259E+01   -2.69381684E-01   -2.53237265E-01   
                  -9.00000000E+01    1.45000000E+02    1.12615349E-17    1.91724072E-17   -2.62657585E-01   -4.47166238E-01   -3.27630763E+02   -2.74916231E-01   -2.74916231E-01   
                  -8.50000000E+01    1.45000000E+02    1.60402331E-02    2.73061954E-02   -2.62837837E-01   -4.47443706E-01   -2.45589261E+01   -2.69381864E-01   -2.53237445E-01   
                  -8.00000000E+01    1.45000000E+02    3.20235247E-02    5.45048531E-02   -2.63373527E-01   -4.48268438E-01   -1.85550130E+01   -2.52953196E-01   -1.89216783E-01   
                  -7.50000000E+01    1.45000000E+02    4.78892038E-02    8.14828384E-02   -2.64249761E-01   -4.49617428E-01   -1.50616875E+01   -2.26147794E-01   -8.58036706E-02   
                  -7.00000000E+01    1.45000000E+02    6.35694129E-02    1.08116221E-01   -2.65442057E-01   -4.51452843E-01   -1.26042386E+01   -1.89807958E-01    5.23924905E-02   
                  -6.50000000E+01    1.45000000E+02    7.89861592E-02    1.34265880E-01   -2.66916828E-01   -4.53722820E-01   -1.07215707E+01   -1.45071494E-01    2.19496458E-01   
                  -6.00000000E+01    1.45000000E+02    9.40491053E-02    1.59774259E-01   -2.68632085E-01   -4.56362579E-01   -9.20939720E+00   -9.33329301E-02    4.08811637E-01   
                  -5.50000000E+01    1.45000000E+02    1.08654306E-01    1.84463588E-01   -2.70538365E-01   -4.59295900E-01   -7.95983521E+00   -3.61968747E-02    6.13249885E-01   
                  -5.00000000E+01    1.45000000E+02    1.22684058E-01    2.08135809E-01   -2.72579916E-01   -4.62436949E-01   -6.90953985E+00    2.45745716E-02    8.25700848E-01   
                  -4.50000000E+01    1.45000000E+02    1.36007962E-01    2.30574358E-01   -2.74696134E-01   -4.65692479E-01   -6.01864596E+00    8.71183561E-02    1.03931869E+00   
                  -4.00000000E+01    1.45000000E+02    1.48485241E-01    2.51547847E-01   -2.76823235E-01   -4.68964379E-01   -5.26085610E+00    1.49528932E-01    1.24772423E+00   
                  -3.50000000E+01    1.45000000E+02    1.59968251E-01    2.70815575E-01   -2.78896135E-01   -4.72152546E-01   -4.61825731E+00    2.09916663E-01    1.44513356E+00   
                  -3.00000000E+01    1.45000000E+02    1.70307033E-01    2.88134631E-01   -2.80850479E-01   -4.75158000E-01   -4.07838737E+00    2.66464357E-01    1.62642982E+00   
                  -2.50000000E+01    1.45000000E+02    1.79354669E-01    3.03268246E-01   -2.82624751E-01   -4.77886152E-01   -3.63246981E+00    3.17480317E-01    1.78719534E+00   
                  -2.00000000E+01    1.45000000E+02    1.86973128E-01    3.15994874E-01   -2.84162389E-01   -4.80250073E-01   -3.27430144E+00    3.61446588E-01    1.92371905E+00   
                  -1.50000000E+01    1.45000000E+02    1.93039220E-01    3.26117438E-01   -2.85413817E-01   -4.82173637E-01   -2.99952750E+00    3.97061296E-01    2.03299006E+00   
                  -1.00000000E+01    1.45000000E+02    1.97450248E-01    3.33472076E-01   -2.86338300E-01   -4.83594366E-01   -2.80516094E+00    4.23274243E-01    2.11268559E+00   
                  -5.00000000E+00    1.45000000E+02    2.00128947E-01    3.37935759E-01   -2.86905519E-01   -4.84465819E-01   -2.68926475E+00    4.39315092E-01    2.16115789E+00   
                   0.00000000E+00    1.45000000E+02    2.01027328E-01    3.39432184E-01   -2.87096778E-01   -4.84759397E-01   -2.65075068E+00    4.44713678E-01    2.17742329E+00   
                   5.00000000E+00    1.45000000E+02    2.00129117E-01    3.37935505E-01   -2.86905762E-01   -4.84465456E-01   -2.68926766E+00    4.39312177E-01    2.16115498E+00   
                   1.00000000E+01    1.45000000E+02    1.97450587E-01    3.33471605E-01   -2.86338792E-01   -4.83593683E-01   -2.80516616E+00    4.23269027E-01    2.11268037E+00   
                   1.50000000E+01    1.45000000E+02    1.93039723E-01    3.26116804E-01   -2.85414561E-01   -4.82172699E-01   -2.99953414E+00    3.97054663E-01    2.03298343E+00   
                   2.00000000E+01    1.45000000E+02    1.86973777E-01    3.15994128E-01   -2.84163375E-01   -4.80248939E-01   -3.27430882E+00    3.61439214E-01    1.92371167E+00   
                   2.50000000E+01    1.45000000E+02    1.79355430E-01    3.03267419E-01   -2.82625951E-01   -4.77884849E-01   -3.63247780E+00    3.17472327E-01    1.78718735E+00   
                   3.00000000E+01    1.45000000E+02    1.70307864E-01    2.88133735E-01   -2.80851850E-01   -4.75156523E-01   -4.07839641E+00    2.66455319E-01    1.62642078E+00   
                   3.50000000E+01    1.45000000E+02    1.59969110E-01    2.70814615E-01   -2.78897633E-01   -4.72150872E-01   -4.61826807E+00    2.09905903E-01    1.44512280E+00   
                   4.00000000E+01    1.45000000E+02    1.48486098E-01    2.51546835E-01   -2.76824833E-01   -4.68962492E-01   -5.26086906E+00    1.49515970E-01    1.24771127E+00   
                   4.50000000E+01    1.45000000E+02    1.36008803E-01    2.30573319E-01   -2.74697834E-01   -4.65690381E-01   -6.01866112E+00    8.71031999E-02    1.03930353E+00   
                   5.00000000E+01    1.45000000E+02    1.22684880E-01    2.08134780E-01   -2.72581742E-01   -4.62434663E-01   -6.90955672E+00    2.45577074E-02    8.25683984E-01   
                   5.50000000E+01    1.45000000E+02    1.08655102E-01    1.84462608E-01   -2.70540345E-01   -4.59293460E-01   -7.95985309E+00   -3.62147549E-02    6.13232004E-01   
                   6.00000000E+01    1.45000000E+02    9.40498554E-02    1.59773363E-01   -2.68634227E-01   -4.56360020E-01   -9.20941554E+00   -9.33512703E-02    4.08793296E-01   
                   6.50000000E+01    1.45000000E+02    7.89868334E-02    1.34265097E-01   -2.66919106E-01   -4.53720173E-01   -1.07215892E+01   -1.45090072E-01    2.19477880E-01   
                   7.00000000E+01    1.45000000E+02    6.35699777E-02    1.08115573E-01   -2.65444415E-01   -4.51450136E-01   -1.26042575E+01   -1.89826848E-01    5.23736006E-02   
                   7.50000000E+01    1.45000000E+02    4.78896339E-02    8.14823411E-02   -2.64252135E-01   -4.49614683E-01   -1.50617069E+01   -2.26167171E-01   -8.58230472E-02   
                   8.00000000E+01    1.45000000E+02    3.20238096E-02    5.45045174E-02   -2.63375870E-01   -4.48265677E-01   -1.85550329E+01   -2.52973142E-01   -1.89236729E-01   
                   8.50000000E+01    1.45000000E+02    1.60403734E-02    2.73060265E-02   -2.62840137E-01   -4.47440938E-01   -2.45589465E+01   -2.69402307E-01   -2.53257888E-01   
                   9.00000000E+01    1.45000000E+02    1.12616325E-17    1.91722881E-17   -2.62659863E-01   -4.47163462E-01   -3.27630784E+02   -2.74937006E-01   -2.74937006E-01   
                   9.50000000E+01    1.45000000E+02   -1.60403695E-02   -2.73060275E-02   -2.62840073E-01   -4.47440954E-01   -2.45589468E+01   -2.69402617E-01   -2.53258197E-01   
                   1.00000000E+02    1.45000000E+02   -3.20237983E-02   -5.45045191E-02   -2.63375777E-01   -4.48265691E-01   -1.85550335E+01   -2.52973723E-01   -1.89237310E-01   
                   1.05000000E+02    1.45000000E+02   -4.78896215E-02   -8.14823393E-02   -2.64252066E-01   -4.49614674E-01   -1.50617076E+01   -2.26167887E-01   -8.58237637E-02   
                   1.10000000E+02    1.45000000E+02   -6.35699763E-02   -1.08115564E-01   -2.65444409E-01   -4.51450098E-01   -1.26042581E+01   -1.89827430E-01    5.23730183E-02   
                   1.15000000E+02    1.45000000E+02   -7.89868512E-02   -1.34265084E-01   -2.66919166E-01   -4.53720129E-01   -1.07215894E+01   -1.45090198E-01    2.19477754E-01   
                   1.20000000E+02    1.45000000E+02   -9.40498871E-02   -1.59773357E-01   -2.68634318E-01   -4.56360003E-01   -9.20941503E+00   -9.33507586E-02    4.08793808E-01   
                   1.25000000E+02    1.45000000E+02   -1.08655129E-01   -1.84462621E-01   -2.70540412E-01   -4.59293492E-01   -7.95985208E+00   -3.62137431E-02    6.13233016E-01   
                   1.30000000E+02    1.45000000E+02   -1.22684881E-01   -2.08134814E-01   -2.72581744E-01   -4.62434737E-01   -6.90955568E+00    2.45587492E-02    8.25685026E-01   
                   1.35000000E+02    1.45000000E+02   -1.36008772E-01   -2.30573356E-01   -2.74697770E-01   -4.65690454E-01   -6.01866063E+00    8.71036874E-02    1.03930402E+00   
                   1.40000000E+02    1.45000000E+02   -1.48486051E-01   -2.51546847E-01   -2.76824745E-01   -4.68962514E-01   -5.26086948E+00    1.49515552E-01    1.24771085E+00   
                   1.45000000E+02    1.45000000E+02   -1.59969082E-01   -2.70814581E-01   -2.78897584E-01   -4.72150814E-01   -4.61826925E+00    2.09904721E-01    1.44512162E+00   
                   1.50000000E+02    1.45000000E+02   -1.70307885E-01   -2.88133664E-01   -2.80851885E-01   -4.75156405E-01   -4.07839774E+00    2.66453992E-01    1.62641945E+00   
                   1.55000000E+02    1.45000000E+02   -1.79355502E-01   -3.03267344E-01   -2.82626064E-01   -4.77884731E-01   -3.63247850E+00    3.17471632E-01    1.78718666E+00   
                   1.60000000E+02    1.45000000E+02   -1.86973861E-01   -3.15994099E-01   -2.84163503E-01   -4.80248895E-01   -3.27430840E+00    3.61439634E-01    1.92371209E+00   
                   1.65000000E+02    1.45000000E+02   -1.93039758E-01   -3.26116854E-01   -2.85414613E-01   -4.82172774E-01   -2.99953272E+00    3.97056078E-01    2.03298484E+00   
                   1.70000000E+02    1.45000000E+02   -1.97450522E-01   -3.33471732E-01   -2.86338698E-01   -4.83593867E-01   -2.80516444E+00    4.23270743E-01    2.11268209E+00   
                   1.75000000E+02    1.45000000E+02   -2.00128944E-01   -3.37935667E-01   -2.86905514E-01   -4.84465687E-01   -2.68926655E+00    4.39313295E-01    2.16115609E+00   
                   1.80000000E+02    1.45000000E+02   -2.01027091E-01   -3.39432320E-01   -2.87096440E-01   -4.84759591E-01   -2.65075077E+00    4.44713594E-01    2.17742321E+00   
                  -1.80000000E+02    1.50000000E+02   -1.75240019E-01   -2.95891095E-01   -3.03524616E-01   -5.12498410E-01   -3.84317671E+00    9.28035839E-01    2.17742321E+00   
                  -1.75000000E+02    1.50000000E+02   -1.74484799E-01   -2.94629441E-01   -3.03370955E-01   -5.12262474E-01   -3.88039534E+00    9.23932689E-01    2.16506483E+00   
                  -1.70000000E+02    1.50000000E+02   -1.72231254E-01   -2.90863485E-01   -3.02915247E-01   -5.11562112E-01   -3.99243887E+00    9.11744497E-01    2.12826889E+00   
                  -1.65000000E+02    1.50000000E+02   -1.68514635E-01   -2.84649730E-01   -3.02172177E-01   -5.10419932E-01   -4.18050532E+00    8.91831664E-01    2.06787261E+00   
                  -1.60000000E+02    1.50000000E+02   -1.63391922E-01   -2.76079586E-01   -3.01165619E-01   -5.08872645E-01   -4.44671247E+00    8.64783746E-01    1.98526996E+00   
                  -1.55000000E+02    1.50000000E+02   -1.56939315E-01   -2.65275472E-01   -2.99927763E-01   -5.06969709E-01   -4.79429476E+00    8.31403556E-01    1.88240896E+00   
                  -1.50000000E+02    1.50000000E+02   -1.49248980E-01   -2.52385771E-01   -2.98497959E-01   -5.04771542E-01   -5.22791464E+00    7.92685275E-01    1.76178540E+00   
                  -1.45000000E+02    1.50000000E+02   -1.40425269E-01   -2.37578991E-01   -2.96921313E-01   -5.02347380E-01   -5.75413533E+00    7.49786825E-01    1.62643004E+00   
                  -1.40000000E+02    1.50000000E+02   -1.30580695E-01   -2.21037537E-01   -2.95247096E-01   -4.99772889E-01   -6.38213632E+00    7.03996901E-01    1.47988513E+00   
                  -1.35000000E+02    1.50000000E+02   -1.19831923E-01   -2.02951500E-01   -2.93527067E-01   -4.97127618E-01   -7.12481510E+00    6.56697401E-01    1.32616530E+00   
                  -1.30000000E+02    1.50000000E+02   -1.08296062E-01   -1.83512857E-01   -2.91813779E-01   -4.94492406E-01   -8.00054031E+00    6.09322301E-01    1.16969647E+00   
                  -1.25000000E+02    1.50000000E+02   -9.60874457E-02   -1.62910422E-01   -2.90158952E-01   -4.91946863E-01   -9.03607223E+00    5.63314286E-01    1.01522655E+00   
                  -1.20000000E+02    1.50000000E+02   -8.33150948E-02   -1.41325819E-01   -2.88611954E-01   -4.89566997E-01   -1.02717319E+01    5.20080556E-01    8.67701618E-01   
                  -1.15000000E+02    1.50000000E+02   -7.00809432E-02   -1.18930630E-01   -2.87218431E-01   -4.87423079E-01   -1.17712982E+01    4.80949191E-01    7.32103899E-01   
                  -1.10000000E+02    1.50000000E+02   -5.64788810E-02   -9.58848194E-02   -2.86019094E-01   -4.85577771E-01   -1.36430515E+01    4.47127379E-01    6.13251893E-01   
                  -1.05000000E+02    1.50000000E+02   -4.25946082E-02   -7.23363872E-02   -2.85048674E-01   -4.84084538E-01   -1.60916252E+01    4.19662757E-01    5.15569984E-01   
                  -1.00000000E+02    1.50000000E+02   -2.85062455E-02   -4.84221931E-02   -2.84335063E-01   -4.82986345E-01   -1.95783988E+01    3.99409168E-01    4.42843186E-01   
                  -9.50000000E+01    1.50000000E+02   -1.42856068E-02   -2.42697786E-02   -2.83898639E-01   -4.82314629E-01   -2.55782942E+01    3.86998157E-01    3.97980773E-01   
                  -9.00000000E+01    1.50000000E+02    1.00313378E-17    1.70430396E-17   -2.83751802E-01   -4.82088559E-01   -3.28648778E+02    3.82817522E-01    3.82817522E-01   
                  -8.50000000E+01    1.50000000E+02    1.42856096E-02    2.42697764E-02   -2.83898695E-01   -4.82314585E-01   -2.55782944E+01    3.86998007E-01    3.97980623E-01   
                  -8.00000000E+01    1.50000000E+02    2.85062527E-02    4.84221863E-02   -2.84335135E-01   -4.82986277E-01   -1.95783991E+01    3.99408832E-01    4.42842850E-01   
                  -7.50000000E+01    1.50000000E+02    4.25946138E-02    7.23363784E-02   -2.85048711E-01   -4.84084479E-01   -1.60916257E+01    4.19662263E-01    5.15569490E-01   
                  -7.00000000E+01    1.50000000E+02    5.64788762E-02    9.58848152E-02   -2.86019069E-01   -4.85577750E-01   -1.36430519E+01    4.47126910E-01    6.13251424E-01   
                  -6.50000000E+01    1.50000000E+02    7.00809262E-02    1.18930638E-01   -2.87218362E-01   -4.87423109E-01   -1.17712983E+01    4.80949045E-01    7.32103753E-01   
                  -6.00000000E+01    1.50000000E+02    8.33150766E-02    1.41325838E-01   -2.88611891E-01   -4.89567065E-01   -1.02717315E+01    5.20080962E-01    8.67702024E-01   
                  -5.50000000E+01    1.50000000E+02    9.60874445E-02    1.62910446E-01   -2.90158949E-01   -4.91946934E-01   -9.03607133E+00    5.63315192E-01    1.01522746E+00   
                  -5.00000000E+01    1.50000000E+02    1.08296089E-01    1.83512870E-01   -2.91813851E-01   -4.94492441E-01   -8.00053930E+00    6.09323311E-01    1.16969748E+00   
                  -4.50000000E+01    1.50000000E+02    1.19831968E-01    2.02951491E-01   -2.93527177E-01   -4.97127595E-01   -7.12481455E+00    6.56697953E-01    1.32616585E+00   
                  -4.00000000E+01    1.50000000E+02    1.30580728E-01    2.21037508E-01   -2.95247171E-01   -4.99772822E-01   -6.38213661E+00    7.03996609E-01    1.47988484E+00   
                  -3.50000000E+01    1.50000000E+02    1.40425258E-01    2.37578959E-01   -2.96921290E-01   -5.02347312E-01   -5.75413639E+00    7.49785770E-01    1.62642898E+00   
                  -3.00000000E+01    1.50000000E+02    1.49248914E-01    2.52385761E-01   -2.98497827E-01   -5.04771523E-01   -5.22791588E+00    7.92684035E-01    1.76178416E+00   
                  -2.50000000E+01    1.50000000E+02    1.56939219E-01    2.65275502E-01   -2.99927581E-01   -5.06969766E-01   -4.79429541E+00    8.31402909E-01    1.88240831E+00   
                  -2.00000000E+01    1.50000000E+02    1.63391852E-01    2.76079647E-01   -3.01165491E-01   -5.08872758E-01   -4.44671200E+00    8.64784220E-01    1.98527043E+00   
                  -1.50000000E+01    1.50000000E+02    1.68514647E-01    2.84649790E-01   -3.02172199E-01   -5.10420041E-01   -4.18050380E+00    8.91833186E-01    2.06787413E+00   
                  -1.00000000E+01    1.50000000E+02    1.72231371E-01    2.90863502E-01   -3.02915451E-01   -5.11562142E-01   -3.99243698E+00    9.11746387E-01    2.12827078E+00   
                  -5.00000000E+00    1.50000000E+02    1.74484993E-01    2.94629386E-01   -3.03371293E-01   -5.12262380E-01   -3.88039401E+00    9.23934013E-01    2.16506615E+00   
                   0.00000000E+00    1.50000000E+02    1.75240226E-01    2.95890977E-01   -3.03524974E-01   -5.12498205E-01   -3.84317662E+00    9.28035923E-01    2.17742329E+00   
                   5.00000000E+00    1.50000000E+02    1.74485123E-01    2.94629183E-01   -3.03371518E-01   -5.12262027E-01   -3.88039676E+00    9.23931262E-01    2.16506340E+00   
                   1.00000000E+01    1.50000000E+02    1.72231632E-01    2.90863127E-01   -3.02915910E-01   -5.11561483E-01   -3.99244185E+00    9.11741522E-01    2.12826591E+00   
                   1.50000000E+01    1.50000000E+02    1.68515037E-01    2.84649291E-01   -3.02172898E-01   -5.10419145E-01   -4.18050986E+00    8.91827124E-01    2.06786807E+00   
                   2.00000000E+01    1.50000000E+02    1.63392357E-01    2.76079067E-01   -3.01166422E-01   -5.08871688E-01   -4.44671856E+00    8.64777661E-01    1.98526387E+00   
                   2.50000000E+01    1.50000000E+02    1.56939812E-01    2.65274865E-01   -2.99928713E-01   -5.06968550E-01   -4.79430233E+00    8.31395984E-01    1.88240139E+00   
                   3.00000000E+01    1.50000000E+02    1.49249557E-01    2.52385077E-01   -2.98499114E-01   -5.04770155E-01   -5.22792362E+00    7.92676296E-01    1.76177643E+00   
                   3.50000000E+01    1.50000000E+02    1.40425918E-01    2.37578227E-01   -2.96922685E-01   -5.02345765E-01   -5.75414564E+00    7.49776520E-01    1.62641973E+00   
                   4.00000000E+01    1.50000000E+02    1.30581382E-01    2.21036734E-01   -2.95248650E-01   -4.99771074E-01   -6.38214787E+00    7.03985343E-01    1.47987357E+00   
                   4.50000000E+01    1.50000000E+02    1.19832609E-01    2.02950694E-01   -2.93528746E-01   -4.97125643E-01   -7.12482784E+00    6.56684660E-01    1.32615256E+00   
                   5.00000000E+01    1.50000000E+02    1.08296717E-01    1.83512076E-01   -2.91815544E-01   -4.94490302E-01   -8.00055415E+00    6.09308462E-01    1.16968263E+00   
                   5.50000000E+01    1.50000000E+02    9.60880582E-02    1.62909686E-01   -2.90160802E-01   -4.91944640E-01   -9.03608706E+00    5.63299462E-01    1.01521173E+00   
                   6.00000000E+01    1.50000000E+02    8.33156613E-02    1.41325141E-01   -2.88613917E-01   -4.89564650E-01   -1.02717476E+01    5.20064887E-01    8.67685950E-01   
                   6.50000000E+01    1.50000000E+02    7.00814553E-02    1.18930027E-01   -2.87220530E-01   -4.87420605E-01   -1.17713145E+01    4.80932829E-01    7.32087537E-01   
                   7.00000000E+01    1.50000000E+02    5.64793202E-02    9.58843091E-02   -2.86021318E-01   -4.85575187E-01   -1.36430684E+01    4.47110463E-01    6.13234977E-01   
                   7.50000000E+01    1.50000000E+02    4.25949509E-02    7.23359908E-02   -2.85050967E-01   -4.84081885E-01   -1.60916425E+01    4.19645401E-01    5.15552627E-01   
                   8.00000000E+01    1.50000000E+02    2.85064745E-02    4.84219254E-02   -2.84337347E-01   -4.82983675E-01   -1.95784165E+01    3.99391465E-01    4.42825483E-01   
                   8.50000000E+01    1.50000000E+02    1.42857182E-02    2.42696455E-02   -2.83900854E-01   -4.82311983E-01   -2.55783122E+01    3.86980200E-01    3.97962817E-01   
                   9.00000000E+01    1.50000000E+02    1.00314132E-17    1.70429475E-17   -2.83753934E-01   -4.82085952E-01   -3.28648796E+02    3.82799426E-01    3.82799426E-01   
                   9.50000000E+01    1.50000000E+02   -1.42857148E-02   -2.42696465E-02   -2.83900786E-01   -4.82312002E-01   -2.55783125E+01    3.86979923E-01    3.97962540E-01   
                   1.00000000E+02    1.50000000E+02   -2.85064647E-02   -4.84219272E-02   -2.84337250E-01   -4.82983692E-01   -1.95784170E+01    3.99390939E-01    4.42824957E-01   
                   1.05000000E+02    1.50000000E+02   -4.25949401E-02   -7.23359898E-02   -2.85050895E-01   -4.84081879E-01   -1.60916432E+01    4.19644748E-01    5.15551974E-01   
                   1.10000000E+02    1.50000000E+02   -5.64793187E-02   -9.58843022E-02   -2.86021311E-01   -4.85575152E-01   -1.36430689E+01    4.47109938E-01    6.13234452E-01   
                   1.15000000E+02    1.50000000E+02   -7.00814700E-02   -1.18930017E-01   -2.87220591E-01   -4.87420564E-01   -1.17713146E+01    4.80932748E-01    7.32087456E-01   
                   1.20000000E+02    1.50000000E+02   -8.33156872E-02   -1.41325138E-01   -2.88614007E-01   -4.89564638E-01   -1.02717470E+01    5.20065433E-01    8.67686496E-01   
                   1.25000000E+02    1.50000000E+02   -9.60880790E-02   -1.62909700E-01   -2.90160865E-01   -4.91944682E-01   -9.03608602E+00    5.63300502E-01    1.01521277E+00   
                   1.30000000E+02    1.50000000E+02   -1.08296715E-01   -1.83512108E-01   -2.91815538E-01   -4.94490388E-01   -8.00055308E+00    6.09309530E-01    1.16968370E+00   
                   1.35000000E+02    1.50000000E+02   -1.19832579E-01   -2.02950728E-01   -2.93528672E-01   -4.97125726E-01   -7.12482733E+00    6.56685173E-01    1.32615307E+00   
                   1.40000000E+02    1.50000000E+02   -1.30581340E-01   -2.21036745E-01   -2.95248556E-01   -4.99771099E-01   -6.38214827E+00    7.03984948E-01    1.47987318E+00   
                   1.45000000E+02    1.50000000E+02   -1.40425897E-01   -2.37578197E-01   -2.96922640E-01   -5.02345701E-01   -5.75414679E+00    7.49775364E-01    1.62641858E+00   
                   1.50000000E+02    1.50000000E+02   -1.49249583E-01   -2.52385012E-01   -2.98499165E-01   -5.04770023E-01   -5.22792491E+00    7.92675008E-01    1.76177514E+00   
                   1.55000000E+02    1.50000000E+02   -1.56939884E-01   -2.65274797E-01   -2.99928851E-01   -5.06968419E-01   -4.79430296E+00    8.31395354E-01    1.88240076E+00   
                   1.60000000E+02    1.50000000E+02   -1.63392442E-01   -2.76079039E-01   -3.01166578E-01   -5.08871637E-01   -4.44671804E+00    8.64778179E-01    1.98526439E+00   
                   1.65000000E+02    1.50000000E+02   -1.68515078E-01   -2.84649335E-01   -3.02172971E-01   -5.10419224E-01   -4.18050833E+00    8.91828659E-01    2.06786960E+00   
                   1.70000000E+02    1.50000000E+02   -1.72231582E-01   -2.90863240E-01   -3.02915822E-01   -5.11561680E-01   -3.99244002E+00    9.11743351E-01    2.12826774E+00   
                   1.75000000E+02    1.50000000E+02   -1.74484975E-01   -2.94629326E-01   -3.03371260E-01   -5.12262274E-01   -3.88039558E+00    9.23932450E-01    2.16506459E+00   
                   1.80000000E+02    1.50000000E+02   -1.75240019E-01   -2.95891095E-01   -3.03524616E-01   -5.12498410E-01   -3.84317671E+00    9.28035839E-01    2.17742321E+00   
                  -1.80000000E+02    1.55000000E+02   -1.48119264E-01   -2.50097960E-01   -3.17642788E-01   -5.36336807E-01   -5.30361161E+00    1.32293744E+00    2.17742321E+00   
                  -1.75000000E+02    1.55000000E+02   -1.47502248E-01   -2.49064321E-01   -3.17527882E-01   -5.36160411E-01   -5.33965838E+00    1.32000614E+00    2.16859577E+00   
                  -1.70000000E+02    1.55000000E+02   -1.45659738E-01   -2.45976897E-01   -3.17187101E-01   -5.35636683E-01   -5.44822002E+00    1.31129984E+00    2.14233288E+00   
                  -1.65000000E+02    1.55000000E+02   -1.42616597E-01   -2.40875876E-01   -3.16631226E-01   -5.34782246E-01   -5.63059562E+00    1.29707786E+00    2.09928980E+00   
                  -1.60000000E+02    1.55000000E+02   -1.38413190E-01   -2.33826549E-01   -3.15877807E-01   -5.33624124E-01   -5.88906861E+00    1.27776411E+00    2.04055163E+00   
                  -1.55000000E+02    1.55000000E+02   -1.33103864E-01   -2.24916931E-01   -3.14950573E-01   -5.32198799E-01   -6.22709946E+00    1.25393535E+00    1.96762255E+00   
                  -1.50000000E+02    1.55000000E+02   -1.26754947E-01   -2.14254661E-01   -3.13878622E-01   -5.30550953E-01   -6.64963119E+00    1.22630522E+00    1.88240903E+00   
                  -1.45000000E+02    1.55000000E+02   -1.19442421E-01   -2.01963382E-01   -3.12695428E-01   -5.28731967E-01   -7.16355477E+00    1.19570388E+00    1.78719507E+00   
                  -1.40000000E+02    1.55000000E+02   -1.11249404E-01   -1.88178844E-01   -3.11437697E-01   -5.26798199E-01   -7.77841570E+00    1.16305401E+00    1.68460734E+00   
                  -1.35000000E+02    1.55000000E+02   -1.02263613E-01   -1.73044955E-01   -3.10144142E-01   -5.24809143E-01   -8.50750568E+00    1.12934332E+00    1.57756768E+00   
                  -1.30000000E+02    1.55000000E+02   -9.25749740E-02   -1.56710038E-01   -3.08854230E-01   -5.22825511E-01   -9.36960428E+00    1.09559483E+00    1.46923080E+00   
